user_id,subscription_date,lifetime_email_open_rate,subscription_status,beauty_section_pageviews,fashion_section_pageviews,travel_section_pageviews,home_section_pageviews
1563114,8/11/13 12:27,0.53,Active,0,0,0,0
1438626,6/24/13 8:31,0.61,Active,1,2,0,0
1523797,7/22/13 12:58,1.05,Active,0,2,0,0
1307934,4/9/13 12:54,0.27,Active,0,0,0,0
1286144,4/3/13 9:23,0.25,Active,0,0,0,0
1288267,4/3/13 11:14,0.86,Active,0,0,0,0
1393835,6/4/13 21:32,0.19,Active,0,1,1,1
1535861,7/24/13 14:48,0.46,Active,0,0,0,0
1354680,5/24/13 12:33,0.89,Active,1,4,1,2
1255604,2/26/13 20:30,0.26,Active,0,0,0,0
1320194,4/17/13 13:58,0.36,Active,0,0,0,0
1425459,6/19/13 22:17,1.14,Lapsed,0,2,0,1
1399191,6/10/13 9:03,0.52,Active,2,3,0,0
1393316,6/4/13 18:24,0.79,Active,2,10,0,4
1633676,10/13/13 7:46,0.42,Active,0,0,0,0
1597889,9/22/13 10:15,0.47,Active,0,0,2,0
1629294,10/9/13 19:05,0.68,Active,0,1,0,1
1898764,2/16/14 3:26,0.32,Active,0,3,1,1
1799157,1/17/14 5:29,0.25,Active,0,0,0,0
1896425,2/14/14 8:05,0.44,Active,0,0,0,0
1711229,11/4/13 6:41,0.68,Active,2,3,0,0
1580411,12/19/13 8:02,0.69,Active,0,3,0,5
1931595,2/28/14 14:40,0.89,Active,1,0,0,0
1147582,2/14/14 8:44,0.69,Active,0,2,0,1
1790374,1/14/14 14:47,0.36,Active,0,1,0,0
1933516,2/28/14 19:24,0.75,Active,0,0,0,0
1920396,2/25/14 11:09,0.53,Active,0,0,0,0
1659496,10/21/13 8:34,0.86,Active,0,3,0,0
1789114,1/14/14 13:19,0.5,Active,1,1,0,0
1776608,12/21/13 16:27,0.46,Active,3,0,0,0
1699203,10/25/13 12:21,0.83,Active,0,1,0,1
1818688,1/23/14 21:27,0.69,Active,0,0,0,0
1875357,2/10/14 19:35,0.66,Active,0,1,1,0
1920838,2/25/14 11:26,0.86,Active,0,0,0,0
1251565,2/26/13 12:46,0.12,Active,0,0,0,0
1552585,8/6/13 18:55,0.16,Active,0,3,0,0
1313650,4/11/13 16:07,0.12,Active,0,0,0,0
1332021,4/30/13 12:50,0.33,Active,0,2,0,0
1462128,7/2/13 21:01,0.83,Active,0,0,0,0
1541775,8/1/13 11:02,0.12,Active,0,0,0,0
1641387,10/16/13 11:30,0.31,Active,0,1,0,0
1874129,2/10/14 16:49,0.2,Active,0,0,0,0
1860907,2/7/14 9:56,0.89,Active,0,0,0,2
1796934,1/15/14 16:58,0.95,Active,0,0,0,0
1850500,2/3/14 13:42,0.67,Active,0,0,0,0
1909229,2/20/14 16:00,0.48,Active,0,0,0,0
1770823,12/15/13 9:11,0.4,Active,0,0,0,0
1655879,10/19/13 8:57,0.25,Active,0,0,0,0
1803677,1/21/14 10:40,0.66,Active,0,0,0,0
1808091,1/21/14 19:41,0.75,Active,0,0,1,1
1235636,2/20/13 1:46,0.28,Active,0,0,0,0
1235591,2/20/13 1:22,0.38,Active,0,3,1,0
1516654,7/18/13 21:14,0.23,Active,0,0,0,0
1565411,8/17/13 14:25,0.26,Active,0,1,0,1
1512239,7/18/13 9:39,0.4,Active,0,2,0,8
1569809,8/22/13 10:15,0.89,Active,1,0,2,0
1541900,8/1/13 17:47,0.48,Active,0,0,0,0
1501639,7/15/13 13:54,0.53,Active,0,0,0,0
1285610,4/3/13 8:50,0.73,Active,0,3,0,0
1456557,7/1/13 11:33,1.04,Active,0,0,2,0
1439807,8/6/13 14:42,0.71,Active,0,2,0,0
1393543,6/4/13 19:42,0.9,Active,0,0,0,0
1474865,7/3/13 17:42,0.79,Active,0,0,0,0
1387557,6/4/13 11:43,0.52,Active,0,0,0,0
1466365,7/3/13 7:16,0.77,Active,0,0,0,0
1451414,6/27/13 9:38,0.58,Active,0,1,0,0
1471425,7/3/13 13:25,0.87,Active,0,0,0,0
1395460,6/5/13 10:58,0.84,Active,0,0,0,0
1455138,6/28/13 22:32,0.28,Active,0,0,0,0
1560429,8/8/13 8:55,0.79,Active,0,0,0,0
1480620,7/7/13 3:08,0.7,Active,0,3,0,1
1723120,11/7/13 9:57,0.32,Active,0,0,0,0
1687939,10/24/13 19:09,1.14,Active,0,0,0,0
1687813,10/24/13 19:09,0.51,Active,0,3,0,2
1715131,11/4/13 12:59,0.79,Active,0,2,0,0
1680635,10/22/13 20:33,0.41,Active,0,2,0,0
1615146,10/7/13 19:07,0.64,Active,0,1,0,0
1918084,2/24/14 12:54,0.65,Active,0,0,0,0
1970552,3/17/14 18:39,0.66,Active,0,3,0,1
1936200,3/1/14 21:21,0.44,Active,0,1,0,0
1941995,3/4/14 8:05,0.55,Active,0,3,0,0
1929975,2/28/14 12:06,0.41,Active,4,2,0,6
1758885,12/3/13 20:18,0.66,Active,0,0,0,0
1793039,1/14/14 19:47,0.37,Active,0,0,0,0
1753617,12/3/13 12:34,0.4,Active,0,0,0,0
1601290,9/27/13 8:39,0.29,Active,0,1,0,0
1802410,1/21/14 9:13,0.58,Active,0,0,0,0
1907755,2/20/14 14:44,0.33,Active,0,0,0,0
1916025,2/22/14 13:01,0.42,Active,0,0,0,0
1913431,2/21/14 11:58,0.52,Active,0,1,0,1
1655366,10/19/13 6:25,0.65,Active,0,0,0,0
1708668,10/30/13 17:17,1.15,Active,0,2,0,0
1691271,10/24/13 19:20,0.38,Active,1,0,0,0
1599247,9/24/13 17:47,0.83,Active,0,0,0,0
1802653,1/21/14 10:02,0.61,Active,0,1,0,1
1804118,1/21/14 11:10,0.29,Active,0,0,0,0
1812351,1/23/14 11:01,0.67,Active,0,1,0,0
1842048,1/28/14 9:53,0.67,Active,1,1,0,1
1809733,1/22/14 13:30,0.59,Active,0,2,0,4
1809444,1/22/14 11:37,0.88,Active,1,1,0,0
2056859,5/22/14 14:05,0.17,Active,0,0,0,0
2069915,5/29/14 17:26,0.18,Active,0,0,0,0
2348157,11/20/14 20:51,0.22,Active,0,0,0,0
2140697,7/11/14 15:03,0.1,Active,0,1,1,0
2060503,5/23/14 9:13,0.8,Active,0,1,0,0
2352452,11/23/14 7:57,0.35,Active,0,0,0,0
2256591,9/16/14 8:06,0.42,Active,0,0,0,0
2166835,7/25/14 10:58,0.56,Active,0,0,0,0
2185043,8/10/14 21:00,0.28,Active,0,0,0,1
2119794,7/2/14 9:36,0.84,Active,0,0,0,0
2278271,9/19/14 15:47,0.59,Active,0,2,0,0
2390279,12/11/14 20:41,0.71,Active,0,0,0,0
2334145,11/10/14 14:13,0.16,Active,0,0,0,0
2489881,2/20/15 10:20,0.65,Active,0,0,0,1
2867491,10/31/15 22:22,0.3,Active,0,1,1,0
2527707,2/25/15 18:02,0.15,Active,0,1,6,0
2764172,8/27/15 13:54,0.44,Active,0,0,0,0
1991784,3/27/14 8:05,0.65,Active,0,0,0,0
1982820,3/20/14 23:34,0.32,Active,0,0,0,0
2053661,5/21/14 18:46,0.43,Active,1,0,0,0
1989981,3/26/14 15:23,0.35,Active,0,0,1,1
2186551,8/11/14 11:18,0.42,Active,0,0,0,0
2192910,8/13/14 9:42,0.53,Active,0,0,0,0
2116645,7/1/14 14:28,0.86,Active,0,1,0,0
2148959,7/14/14 12:06,0.82,Active,0,1,0,0
1781937,3/26/14 12:46,0.61,Active,0,0,0,0
2135605,7/9/14 21:14,0.86,Active,0,5,1,0
2241364,9/12/14 14:39,1,Active,0,0,0,0
2253626,9/15/14 9:12,1.1,Active,0,3,0,0
2282417,9/22/14 6:45,0.69,Active,1,3,0,1
2191689,8/12/14 21:47,0.87,Active,0,0,0,0
2271298,9/19/14 8:27,0.67,Active,0,2,0,3
2333054,11/10/14 12:02,0.55,Active,1,1,0,0
1402723,5/21/14 21:18,0.82,Active,0,0,0,0
2146827,7/13/14 12:06,0.45,Active,0,0,0,0
2134018,7/9/14 18:42,0.3,Active,0,0,0,0
2118084,7/1/14 21:01,0.92,Active,0,1,0,0
2275734,9/19/14 11:08,0.25,Active,0,1,1,0
2227695,9/4/14 12:43,0.22,Active,0,0,0,0
1888147,5/22/14 15:33,0.56,Active,0,0,0,0
2269714,9/18/14 12:30,0.83,Active,1,11,4,0
2191090,8/12/14 19:10,0.91,Active,0,0,0,0
2277803,9/19/14 14:25,0.75,Active,0,0,0,0
2581397,4/2/15 16:24,0.24,Active,0,0,0,0
2547752,3/6/15 9:59,0.31,Active,0,0,0,0
2531334,2/27/15 7:47,0.42,Active,0,0,0,1
2696183,7/11/15 20:00,0.49,Active,0,0,0,0
2640165,5/15/15 11:28,0.2,Active,0,0,0,0
2651061,6/1/15 10:08,0.72,Active,0,0,0,0
2821986,10/8/15 15:25,0.21,Active,0,0,0,0
2476120,2/5/15 9:42,0.49,Active,0,0,0,0
2438422,12/25/14 9:33,1.08,Active,2,4,0,0
2678056,6/23/15 7:42,0.72,Active,2,3,0,1
2694754,7/9/15 14:28,0.84,Active,0,2,0,0
2765911,8/28/15 21:03,0.9,Active,0,3,0,0
2755680,8/24/15 22:28,1.34,Active,3,3,1,3
2655656,6/10/15 10:50,0.47,Active,0,0,0,0
2685420,6/30/15 14:34,0.97,Active,0,1,0,0
2649768,5/29/15 17:32,0.87,Active,0,0,0,0
2838796,10/10/15 21:18,0.92,Active,2,3,1,1
2748766,8/23/15 17:45,0.57,Active,0,0,0,0
2744163,8/19/15 14:14,0.69,Active,0,0,1,0
2857256,10/22/15 14:25,1.11,Active,0,3,0,0
2831244,10/9/15 14:51,0.6,Active,1,0,0,0
1396365,2/5/15 21:37,0.53,Active,0,0,0,0
2574702,3/30/15 12:25,0.75,Active,0,1,0,2
2463358,1/24/15 12:03,0.67,Active,0,1,0,0
2680967,6/24/15 22:08,0.27,Active,0,0,0,2
2726097,8/4/15 18:18,0.84,Active,2,0,1,0
2762287,9/2/15 12:36,1.34,Active,1,0,0,4
2791297,9/19/15 14:29,0.36,Active,0,0,0,0
2643200,5/19/15 7:31,1.04,Active,0,0,0,0
1949889,10/6/15 12:26,0.88,Active,0,3,0,0
2755125,8/24/15 17:01,0.83,Active,0,0,0,0
2812428,10/6/15 12:19,0.71,Active,2,2,0,1
2146919,7/13/14 12:29,0.12,Active,0,0,0,0
2237293,9/11/14 15:37,0.31,Active,0,0,0,0
2036114,5/11/14 5:38,0.32,Active,0,1,0,0
2187105,8/11/14 14:03,0.23,Active,0,0,0,0
2299757,10/10/14 6:56,0.51,Active,0,0,0,0
1552877,11/10/14 19:25,0.71,Active,0,0,0,0
2366777,12/9/14 9:12,0.86,Active,0,0,0,0
2361053,12/1/14 16:41,0.29,Active,0,0,0,0
2170574,7/29/14 19:32,0.38,Active,0,0,0,0
2638211,5/13/15 10:39,0.4,Active,0,0,0,1
2758962,8/26/15 8:47,0.4,Active,0,0,0,0
2568881,3/23/15 20:03,0.76,Active,0,0,0,0
2674858,6/21/15 10:30,0.4,Active,0,1,0,0
2759579,8/26/15 9:13,0.53,Active,1,0,0,1
2530869,2/26/15 21:04,0.14,Active,0,0,0,0
2158631,10/6/15 17:46,0.08,Active,0,0,0,0
2635368,5/8/15 14:21,0.15,Active,0,0,0,0
2728574,8/4/15 20:40,0.43,Active,0,0,0,0
2848148,10/17/15 18:27,0.47,Active,0,0,0,0
2151862,7/15/14 14:21,0.13,Active,0,0,10,7
2009885,4/29/14 13:54,0.34,Active,0,1,0,1
2008546,4/28/14 16:22,0.28,Active,0,0,0,0
2188779,8/12/14 9:06,0.38,Active,0,1,0,0
2274762,9/19/14 10:20,0.21,Active,0,0,0,1
2220817,8/28/14 16:05,0.17,Active,0,2,0,0
2290798,9/27/14 13:25,0.3,Active,0,0,0,0
1144112,5/2/14 12:28,0.57,Active,0,0,0,0
2004820,4/23/14 15:03,0.72,Active,0,0,0,0
2081089,6/6/14 9:30,0.81,Active,0,0,0,1
2083983,6/9/14 9:43,1.02,Active,0,3,1,0
2357109,11/24/14 23:31,0.25,Active,0,0,0,1
2218073,8/27/14 15:19,0.78,Active,0,4,2,0
1852654,11/10/14 11:31,0.31,Active,0,0,0,0
2073978,6/3/14 4:22,0.84,Active,0,0,0,1
2115462,7/1/14 11:49,0.8,Active,0,0,2,0
2122388,7/3/14 12:32,0.98,Active,0,0,0,0
1171943,9/17/14 8:18,0.46,Active,0,0,0,0
2358574,11/26/14 12:35,0.95,Active,0,1,0,0
2361809,12/2/14 22:46,0.21,Active,0,0,1,1
1984414,3/21/14 17:52,0.63,Active,0,4,0,1
2147813,7/13/14 18:41,0.41,Active,0,0,0,0
2256433,9/16/14 7:55,0.32,Active,0,0,0,0
2235115,9/8/14 18:22,0.54,Active,0,0,0,0
2393733,12/11/14 23:01,0.91,Active,0,0,0,1
2171804,7/31/14 20:27,0.73,Active,0,0,0,0
2257078,9/16/14 8:35,0.84,Active,0,0,0,0
2293997,10/1/14 17:44,0.71,Active,0,1,0,0
2227877,9/4/14 13:09,0.9,Active,0,0,0,0
2185191,8/10/14 21:25,0.9,Active,1,1,0,0
2348982,11/21/14 13:43,0.53,Active,0,0,0,0
2450788,1/20/15 10:26,0.3,Active,0,1,0,2
2450527,1/19/15 21:37,0.78,Active,0,0,0,0
2528420,2/25/15 23:05,0.42,Active,1,0,0,0
2440514,12/30/14 14:46,0.45,Active,0,0,0,0
2696713,7/12/15 23:27,0.29,Active,0,0,0,0
2691869,7/7/15 14:36,0.51,Active,0,0,0,0
2269552,6/16/15 12:31,0.78,Active,0,0,0,0
2824431,10/9/15 13:10,0.54,Active,0,1,0,0
2801465,9/30/15 11:42,0.88,Active,0,0,0,0
2420518,12/16/14 15:01,0.79,Active,0,0,0,0
2503037,2/24/15 7:47,0.51,Active,0,0,0,0
2489451,2/19/15 19:14,0.76,Active,3,4,0,1
2443248,1/9/15 15:17,0.83,Active,2,4,0,1
2458366,1/22/15 15:01,1.16,Active,0,0,0,1
2548283,3/6/15 20:16,0.76,Active,3,7,0,2
1522431,2/24/15 8:17,0.72,Active,0,3,0,0
2522925,2/25/15 9:44,0.59,Active,0,1,1,2
2725710,8/4/15 18:06,0.29,Active,0,0,0,0
2642611,5/18/15 0:07,0.5,Active,0,0,0,1
2739238,8/14/15 9:38,0.84,Active,0,1,0,0
2764445,8/27/15 15:52,1.05,Active,0,0,0,0
2651460,6/2/15 7:42,0.83,Active,0,0,0,0
2797347,9/26/15 8:12,0.98,Active,0,0,0,0
2725451,8/4/15 17:59,0.88,Active,0,10,0,0
2868044,11/1/15 13:45,0.85,Active,0,0,0,0
2520700,2/25/15 8:25,0.4,Active,0,0,0,0
2566846,3/22/15 15:46,0.34,Active,0,0,1,0
2633623,5/4/15 22:59,0.5,Active,0,1,0,0
2490604,2/20/15 13:21,0.78,Active,0,0,0,0
2521570,2/25/15 8:58,0.79,Active,0,0,0,0
2585081,4/3/15 23:02,0.54,Active,5,2,1,1
2470509,2/3/15 11:55,0.81,Active,0,2,1,1
2450025,1/19/15 13:11,0.49,Active,0,3,0,0
2509908,2/24/15 10:16,0.78,Active,0,0,0,0
2575529,3/30/15 15:14,0.61,Active,0,0,0,0
2410996,12/16/14 15:27,0.71,Active,3,4,0,0
2616028,4/21/15 15:37,0.79,Active,0,1,1,2
2663885,6/16/15 9:03,0.3,Active,1,2,1,2
2855497,10/20/15 16:35,0.58,Active,0,0,0,0
2791960,9/20/15 11:37,0.86,Active,1,4,0,0
1714254,8/7/15 14:46,0.89,Active,1,5,0,1
2669831,6/16/15 13:50,1.25,Active,0,0,0,0
1352929,5/22/13 18:28,0.21,Active,0,0,0,0
1424857,6/19/13 19:08,0.1,Active,0,0,0,0
1464682,7/3/13 0:10,0.15,Active,0,0,0,0
1218848,2/18/13 8:23,0.13,Active,0,0,0,0
1227735,2/19/13 14:46,0.29,Active,0,0,0,0
1306607,4/8/13 13:32,0.12,Active,0,0,0,0
1294486,4/4/13 8:04,0.61,Active,0,0,0,0
1471411,7/3/13 13:24,0.17,Active,0,0,0,0
1582715,9/10/13 11:49,0.75,Active,0,0,0,0
1619271,10/8/13 21:52,0.2,Active,0,0,0,0
1883358,2/12/14 18:58,0.23,Active,0,0,0,0
1815307,1/23/14 14:06,0.15,Active,0,0,0,0
1915515,2/22/14 7:36,0.27,Active,0,0,0,0
1881516,2/12/14 11:53,0.3,Active,5,5,2,5
1876018,2/10/14 22:18,0.85,Active,0,0,0,0
1808334,1/21/14 21:10,0.16,Active,0,0,0,0
1969856,3/17/14 14:08,0.06,Active,0,0,0,0
1292476,4/3/13 17:09,0.4,Active,0,0,0,0
1225582,2/19/13 14:05,0.26,Active,0,0,0,0
1391116,6/4/13 13:34,0.15,Active,0,0,0,0
1269103,3/4/13 8:15,0.23,Active,0,0,0,0
1596636,9/20/13 12:15,0.63,Active,0,0,0,0
1715610,11/4/13 16:00,0.64,Active,0,0,0,0
1620119,10/8/13 22:10,0.14,Active,0,0,0,0
1751044,11/28/13 22:27,0.52,Active,0,0,0,0
1859707,2/6/14 15:34,0.1,Active,0,0,0,0
1825054,1/24/14 20:48,0.11,Active,0,0,0,1
1341037,5/13/13 16:15,0.23,Active,0,0,0,0
1225738,2/19/13 14:07,0.38,Active,0,0,0,0
1406865,6/16/13 18:31,0.89,Active,0,0,0,0
1973476,3/18/14 12:23,0.09,Active,0,0,0,0
1850240,2/3/14 13:10,0.07,Active,0,0,0,0
1943360,3/5/14 2:15,0.07,Active,0,0,0,0
1944244,3/5/14 20:03,0.12,Lapsed,0,0,0,0
1629917,10/9/13 23:22,0.07,Active,0,1,0,0
1851912,2/3/14 21:03,0.26,Active,0,0,0,0
1911584,2/20/14 21:10,0.28,Active,0,0,0,0
1252402,2/26/13 14:06,0.79,Lapsed,0,0,0,0
1258216,2/27/13 11:37,0.21,Active,0,0,0,0
1310562,4/10/13 10:40,0.14,Active,0,0,0,0
1368045,5/29/13 19:23,0.12,Active,0,0,0,0
1454399,6/28/13 7:42,0.1,Active,0,0,0,0
1308272,4/9/13 14:01,0.13,Active,0,0,0,0
1391940,6/4/13 14:09,0.36,Active,0,0,0,0
1880913,2/12/14 9:17,0.25,Active,0,0,0,0
1866004,2/7/14 14:53,0.61,Active,0,1,0,0
1717955,11/5/13 10:08,0.31,Active,0,0,0,2
1869753,2/10/14 11:22,0.81,Active,0,1,0,0
2198258,8/17/14 22:22,0.13,Active,0,0,0,0
2235194,9/8/14 21:45,0.55,Active,0,0,0,0
2077473,6/3/14 21:10,0.34,Active,0,0,0,0
2112062,6/30/14 15:23,0.19,Active,0,0,0,0
2193747,8/13/14 11:57,0.05,Active,9,0,0,0
2698719,7/15/15 5:25,0.04,Active,0,0,0,0
2570058,11/2/15 10:24,0.06,Active,0,0,0,0
2063421,5/24/14 10:10,0.1,Active,0,0,0,0
2003202,4/18/14 11:33,0.15,Active,0,0,0,0
2183881,8/10/14 19:07,0.29,Active,0,0,0,0
2006400,4/25/14 7:39,1.07,Active,0,0,0,0
2044087,5/15/14 16:55,0.71,Active,0,0,0,0
1197637,9/18/14 7:58,0.28,Active,0,0,0,0
2400218,12/12/14 11:58,0.42,Active,0,1,0,0
2819249,10/7/15 15:20,0.07,Active,0,0,0,0
2475204,2/4/15 20:43,0.88,Active,0,1,0,0
2519625,2/25/15 7:37,0.16,Active,0,0,0,0
2245361,9/13/14 15:33,0.39,Active,0,0,0,0
1652539,9/17/14 8:11,0.06,Active,0,1,1,0
2137532,7/10/14 8:01,0.32,Active,0,0,0,0
2571945,3/27/15 9:30,0.09,Active,0,0,0,0
2230396,9/4/14 17:26,0.23,Active,0,0,0,0
2272346,9/19/14 8:53,0.16,Active,0,0,0,0
2141952,7/11/14 16:13,0.12,Active,0,0,0,0
2385687,12/11/14 18:13,0.16,Active,0,0,0,1
2163220,7/22/14 15:22,0.3,Active,0,0,0,1
2848660,10/17/15 19:00,0.72,Active,0,0,0,0
2790216,9/18/15 0:10,0.08,Active,0,0,0,0
1081634,1/23/14 19:05,0.41,Active,0,2,0,0
1407394,6/16/13 21:49,0.2,Active,0,2,0,1
1311356,7/9/13 12:24,0.48,Active,0,0,0,0
1562106,8/9/13 11:30,0.64,Active,0,1,0,0
1462185,7/2/13 21:04,0.49,Active,0,0,0,0
1712811,11/4/13 8:44,0.15,Active,0,0,0,0
1587586,9/11/13 11:52,0.16,Active,0,0,0,0
1626840,10/9/13 10:56,0.45,Active,0,0,0,0
1900534,2/17/14 15:38,0.9,Active,0,0,0,0
1649564,10/17/13 19:48,0.46,Active,0,0,0,0
1882575,2/12/14 17:28,0.43,Active,0,0,0,0
1710967,11/4/13 0:59,0.37,Active,0,0,0,0
1788796,1/14/14 12:59,0.18,Active,0,0,0,0
1626480,10/9/13 10:26,0.13,Active,0,11,0,0
1798729,1/16/14 17:43,0.19,Active,0,0,0,0
1681529,10/23/13 0:00,0.21,Active,0,0,0,0
1837349,1/26/14 18:32,0.13,Active,0,0,0,0
1908608,2/20/14 15:20,0.4,Active,0,0,0,0
1251315,2/26/13 12:26,0.75,Active,0,0,0,0
1302481,4/5/13 8:36,0.21,Active,0,2,0,1
1366365,5/29/13 17:06,0.4,Active,0,0,0,0
1286198,4/3/13 9:27,0.56,Active,0,0,0,1
1291094,4/3/13 14:02,0.87,Active,0,1,0,0
1387536,6/4/13 11:43,0.32,Active,0,0,0,0
1442066,6/25/13 11:47,0.68,Active,0,0,1,0
1227709,2/19/13 14:45,0.85,Active,0,0,0,1
1332723,4/30/13 14:27,0.58,Active,0,2,0,2
1292782,4/3/13 17:39,0.8,Active,0,5,0,0
1292683,4/3/13 17:21,0.88,Active,3,1,0,2
1524612,7/22/13 19:26,0.8,Active,0,1,0,0
1469140,7/3/13 10:58,0.74,Active,1,4,0,1
1548591,8/6/13 12:42,0.71,Active,0,2,0,1
1444299,6/25/13 20:29,1.05,Active,0,0,0,0
1550725,8/6/13 15:04,0.59,Active,0,0,0,0
1510085,7/16/13 15:51,0.87,Active,5,0,0,0
1553186,8/6/13 20:28,0.59,Active,0,0,0,0
1485862,7/10/13 21:37,0.59,Active,2,0,0,0
1510184,7/16/13 16:06,0.84,Active,0,0,0,1
1562981,8/11/13 0:54,1.01,Active,1,4,0,1
1536209,7/25/13 0:03,0.47,Active,0,0,0,0
1258768,2/27/13 13:39,0.5,Active,1,0,0,0
1354623,5/24/13 10:41,0.78,Active,0,0,0,0
1296757,4/4/13 12:07,0.9,Active,0,4,0,1
1478140,7/4/13 18:01,0.63,Active,0,2,0,1
1676864,10/22/13 16:26,0.28,Active,0,6,0,2
1842647,1/28/14 14:41,0.37,Active,0,0,0,0
1814356,1/23/14 12:45,0.76,Active,0,0,0,0
1905528,2/20/14 8:17,0.75,Active,0,2,0,0
1587411,9/11/13 11:29,0.77,Active,0,5,1,6
1632298,10/11/13 11:40,0.39,Active,0,1,0,0
1671003,10/22/13 8:25,0.51,Active,0,0,0,0
1711751,11/4/13 7:27,0.45,Active,0,1,0,1
1144199,1/14/14 22:54,0.95,Active,2,3,1,2
1789674,1/14/14 14:01,0.87,Active,1,0,0,1
1783522,1/9/14 18:05,0.42,Active,0,3,0,1
1560682,1/21/14 15:27,0.71,Active,0,0,0,1
1851559,2/3/14 17:05,0.48,Active,0,2,0,0
1966669,3/17/14 9:07,0.34,Active,0,0,0,0
1851146,2/3/14 15:03,0.62,Active,0,0,0,0
1634814,10/14/13 14:14,0.68,Active,0,2,0,0
1606955,10/3/13 8:41,0.53,Active,0,0,0,0
1517711,2/3/14 12:34,0.55,Active,0,1,0,0
1957857,3/8/14 18:15,0.29,Active,0,0,0,0
1885359,2/13/14 10:28,0.9,Active,0,0,0,0
1849950,2/3/14 12:29,0.62,Active,0,0,0,0
1962005,3/12/14 17:55,0.36,Active,0,0,0,0
1880538,2/12/14 7:35,0.5,Active,0,0,0,0
1906581,2/20/14 13:05,0.5,Active,0,0,0,0
1726332,11/8/13 8:26,0.47,Active,1,3,0,0
1714045,11/4/13 10:18,0.73,Active,0,5,0,3
1755552,12/3/13 13:41,0.8,Active,0,0,0,0
1870302,2/10/14 12:38,0.49,Active,1,1,0,0
1910526,2/20/14 18:13,0.34,Active,0,2,0,0
1295076,4/4/13 11:16,0.12,Active,0,0,0,0
1454801,6/28/13 14:49,0.49,Active,0,0,0,0
1411912,6/18/13 13:23,0.68,Active,0,1,0,0
1545701,8/6/13 11:11,0.07,Active,0,0,0,0
1541008,7/30/13 12:31,0.53,Active,0,0,0,1
1373492,5/30/13 14:33,0.18,Active,1,0,0,0
1216809,2/16/13 17:14,0.18,Active,0,0,2,0
1543636,8/6/13 10:43,0.28,Active,0,0,0,0
1543189,8/6/13 10:40,0.18,Active,0,0,0,0
1337232,5/4/13 9:18,0.85,Active,0,0,0,0
1583699,9/10/13 12:51,0.06,Active,0,0,0,0
1945825,3/6/14 18:35,0.74,Active,0,0,0,0
1676827,10/22/13 16:24,0.55,Active,0,0,0,0
1653848,10/18/13 21:40,0.16,Active,0,0,0,0
1900103,2/17/14 10:22,0.64,Active,0,0,0,0
1887548,2/13/14 11:27,0.17,Active,0,0,0,0
1860695,2/7/14 8:12,0.19,Active,0,0,0,0
1918738,2/24/14 22:28,0.19,Active,0,0,0,0
1754143,12/3/13 12:53,0.33,Active,0,1,0,0
1720717,11/6/13 7:45,0.55,Active,0,0,0,0
1911166,2/20/14 19:54,0.16,Active,0,2,0,0
1933770,2/28/14 20:30,0.39,Active,0,0,0,0
1626157,3/17/14 9:06,0.57,Active,0,0,0,0
1218484,2/17/13 18:44,0.27,Active,0,0,0,0
1388277,6/4/13 12:14,0.54,Active,1,0,0,0
1566481,8/19/13 17:55,0.38,Active,0,0,1,0
1456963,7/1/13 17:16,0.95,Active,0,0,0,0
1321719,4/19/13 12:26,0.94,Active,0,6,0,5
1440590,6/25/13 10:11,0.54,Active,0,2,0,0
1451791,6/27/13 9:59,0.78,Active,0,0,0,0
1470852,7/3/13 12:48,0.33,Active,0,0,0,0
1486250,7/11/13 7:12,0.86,Active,0,1,2,0
1482923,7/9/13 12:57,0.93,Active,0,0,0,0
1251745,2/26/13 13:04,0.28,Active,0,0,0,1
1315710,4/12/13 11:08,0.55,Active,0,3,0,1
1504579,7/16/13 9:12,0.38,Active,0,2,0,0
1395008,6/5/13 9:25,0.89,Active,0,0,0,0
1333533,4/30/13 16:31,0.35,Active,0,4,0,0
1314194,5/1/13 12:58,0.57,Active,1,0,0,1
1328134,4/25/13 17:50,0.67,Active,0,0,0,0
1517571,7/19/13 9:05,0.83,Active,0,1,0,0
1399058,6/9/13 20:41,1.15,Active,1,3,0,0
1901472,2/18/14 9:33,0.69,Active,0,0,0,0
1959669,3/10/14 10:24,0.79,Active,0,0,0,0
1817313,1/23/14 17:58,0.7,Active,0,0,0,0
1780028,12/31/13 12:00,0.94,Active,0,8,0,1
1582453,9/10/13 11:39,0.46,Active,0,0,0,0
1966540,3/17/14 9:00,0.29,Active,1,0,0,0
1928729,2/28/14 11:01,0.71,Active,0,0,0,1
1895287,2/13/14 15:15,0.85,Active,0,0,0,0
1852309,2/4/14 8:38,0.8,Active,0,3,0,0
1942382,3/4/14 11:37,0.2,Active,0,0,0,1
1957602,3/8/14 16:09,0.67,Active,0,0,0,0
1873938,2/10/14 16:38,0.29,Active,0,0,0,0
1908297,2/20/14 15:04,0.41,Active,0,7,0,0
1907835,2/20/14 14:47,0.32,Active,0,0,0,0
1593811,9/16/13 22:46,0.77,Active,0,3,0,1
1740920,11/15/13 13:39,0.71,Active,0,0,0,0
1576749,9/3/13 16:30,0.81,Active,0,3,0,0
1717245,11/5/13 8:33,0.7,Active,0,0,0,0
1850781,2/3/14 14:10,0.39,Active,1,0,0,0
1869885,2/10/14 11:47,0.28,Active,2,7,0,2
1895366,2/13/14 15:40,0.24,Active,0,0,0,0
1860737,2/7/14 9:01,0.29,Active,0,0,0,0
